reference,window,channel,x,y,dist_cz,row_acc,col_acc,pattern,row_p,col_p,row_null_mean,row_p_fdr,col_p_fdr
csd,prestimTRIM_-0.50_to_-0.10s,PO4,0.19572631237744492,-0.46110229606836256,0.500923264379275,0.21119047619047618,0.14273809523809525,0.06090788555433723,0.004995004995004995,0.000999000999000999,0.1998482142857143,True,True
csd,prestimTRIM_-0.50_to_-0.10s,PO6,0.3202971422372838,-0.4408511957539812,0.5449220459139874,0.21071428571428572,0.14166666666666666,0.0411916578335158,0.005994005994005994,0.000999000999000999,0.19976642857142854,True,True
csd,prestimTRIM_-0.50_to_-0.10s,PO8,0.3660548999796478,-0.5038313462318709,0.622769793137825,0.22297619047619047,0.14642857142857144,0.06515866941207615,0.000999000999000999,0.000999000999000999,0.19992107142857143,True,True
csd,prestimTRIM_-0.50_to_-0.10s,CB1,-0.6222539674441618,-0.6222539674441617,0.88,0.20607142857142857,0.12047619047619047,0.034195432566691455,0.09490509490509491,0.8971028971028971,0.1999595238095238,False,False
csd,prestimTRIM_-0.50_to_-0.10s,O1,-0.19244644966295849,-0.5922892699155132,0.622769793137825,0.21976190476190477,0.13297619047619047,0.21855438623792292,0.000999000999000999,0.014985014985014986,0.19982714285714287,True,True
csd,prestimTRIM_-0.50_to_-0.10s,Oz,7.626730337718967e-17,-0.622769793137825,0.622769793137825,0.24297619047619048,0.1294047619047619,0.22533168314105417,0.000999000999000999,0.12287712287712288,0.19991369047619048,True,False
csd,prestimTRIM_-0.50_to_-0.10s,O2,0.19244644966295849,-0.5922892699155132,0.622769793137825,0.22464285714285714,0.13773809523809524,0.12231243904651494,0.000999000999000999,0.000999000999000999,0.1996804761904762,True,True
csd,prestimTRIM_-0.50_to_-0.10s,CB2,0.6222539674441618,-0.6222539674441617,0.88,0.20607142857142857,0.14607142857142857,0.10765577222362932,0.09490509490509491,0.000999000999000999,0.19993309523809524,False,True
csd,stim_0.14_to_0.64s,FP1,-0.1924464496629584,0.5922892699155132,0.6227697931378249,0.26880952380952383,nan,0.6583699041652289,0.000999000999000999,nan,0.1999225,True,
csd,stim_0.14_to_0.64s,FPZ,0.0,0.622769793137825,0.622769793137825,0.2910714285714286,nan,0.7292297205335874,0.000999000999000999,nan,0.20001607142857142,True,
